id_podcast;Title;URL;Artist;Views;Duration;Likes;Publish Date;Description
161;Debunking Myths About Democracy, Growth & Corruption - Yuen Yuen Ang | Endgame #32;https://www.youtube.com/watch?v=RO4xRHZMm8A;Gita Wirjawan;35427;PT1H27M2S;878;2021-04-07T10:00:14Z;"Yuen Yuen Ang is an associate professor of political science and a China scholar at the University of Michigan, with a Ph.D. from Stanford University. Her works center around China’s rise – one of the most significant disruptions of our times – and its global consequences. She studies China both as a disruptor to the global order and how its government adapts (or fails to adapt) to twenty-first-century challenges. She offers a bold and innovative framework for understanding economic development, which challenges current wisdom from modernization and institutionalist perspectives. She is the author of two award-winning books: ""How China Escaped the Poverty Trap"" (2016) and ""China’s Gilded Age: the Paradox of Economic Boom & Vast Corruption"" (2020). -------------------------- invites you to explore the perspectives of the people who shape the narratives of today and the future. A collaboration between the School of Government and Public Policy Indonesia and @VisinemaPictures. The ""Endgame"" playlist: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Listen on Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w&nd=1 Also, subscribe: https://sgpp.live/youtube​ https://www.youtube.com/c/VisinemaPictures"
162;ASEAN Centrality and the Way Forward - Prof Donald Emmerson | Endgame #31;https://www.youtube.com/watch?v=Arkw7GAHO1I;Gita Wirjawan;99482;PT1H50M51S;1515;2021-03-31T10:00:13Z;"When talking about Indonesian politics and foreign policy from the perspective of researchers outside the region, Prof. Donald K. Emmerson’s name is always one of the tops of mind. Most recently, his edited book, “The Deer and the Dragon: Southeast Asia and China in the 21st Century,” explores how Indonesia and other ASEAN states are dealing with the opportunities and tensions of living next to a rising China. We will discuss his views about Indonesia’s journey toward its Endgame in the context of its history, politics, and position in the now intense rivalry between Washington and Beijing. Professor Donald K. Emmerson is the head of the Southeast Asia Program in the Walter H. Shorenstein Asia-Pacific Research Center at Stanford University. -------------------------- invites you to explore the perspectives of the people who shape the narratives of today and the future. A collaboration between the School of Government and Public Policy Indonesia and @VisinemaPictures. The ""Endgame"" playlist: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Listen on Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w&nd=1 Also subscribe: https://sgpp.live/youtube​ https://www.youtube.com/c/VisinemaPictures"
163;Rocky Gerung Bahas Jalan Berbatu Menuju Sehat Nalar di 2045 | Endgame #30;https://www.youtube.com/watch?v=3Zsw5RTbQi0;Gita Wirjawan;4228823;PT1H36M10S;52639;2021-03-24T10:00:16Z;"Mantan dosen filsafat Universitas Indonesia, Rocky Gerung, menanggapi cita-cita 2045 (dan pentingnya mengembalikan akal sehat dan berpikir kritis bila kita benar-benar ingin mewujudkannnya), fenomena pendangkalan, dan apa jadinya jika kelancaran informasi justru berakibat pada ide yang semakin tersumbat. -------------------------- Endgame adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
164;Niki Luhur: We Cannot Go It Alone | Endgame #29;https://www.youtube.com/watch?v=yIGS5ZXVnJU;Gita Wirjawan;59249;PT1H48M52S;955;2021-03-17T10:00:15Z;"The pandemic, new technologies, and growing awareness of data privacy have created the perfect storm for the next wave of ""tech awakening."" How do we ensure that this time it can bring Indonesia closer to an inclusive society for decades to come? Niki Luhur was the CEO of Kartuku between 2006 to 2015. It was the first company in Indonesia to successfully integrate the country's major banks and several large retailers into a fully supported payment network. Now the chairman of the Indonesia Fintech Association (AFTECH), he is a prominent figure in Indonesia's fintech industry. His latest venture, VIDA focuses on empowering people with access to secure and easy-to-use digital identities. -------------------------- invites you to explore the perspectives of the people who shape the narratives of today and the future. A collaboration between the School of Government and Public Policy Indonesia and @VisinemaPictures. The ""Endgame"" playlist: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Listen on Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w&nd=1 Also subscribe: https://sgpp.live/youtube​ https://www.youtube.com/c/VisinemaPictures"
165;Nazir Razak: Reform and Recalibrate | Endgame #28;https://www.youtube.com/watch?v=1PExyeyiTUQ;Gita Wirjawan;25004;PT1H20M5S;488;2021-03-10T10:00:13Z;"Founder of Ikhlas Capital and former Chairman of CIMB Group, Nazir Razak, talks about the art of leadership at the intersection of business and politics, what’s really happening behind Malaysia’s power struggle, and what we should do when the system doesn’t work as envisioned. -------------------------- invites you to explore the perspectives of the people who shape the narratives of today and the future. A collaboration between the School of Government and Public Policy Indonesia and @VisinemaPictures. The ""Endgame"" playlist: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Listen on Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w&nd=1 Also subscribe: https://sgpp.live/youtube​ https://www.youtube.com/c/VisinemaPictures"
166;"Dewi ""Dee"" Lestari Bicara Filosofi Kreativitas | Endgame #27";https://www.youtube.com/watch?v=o8Tefbi8O0Y;Gita Wirjawan;305243;PT1H38M11S;6189;2021-03-03T10:00:18Z;"Pengarang belasan buku bestseller nasional, Dee Lestari berbagi mengenai proses kreatifnya sebagai penulis (profesi yang telah ditekuninya selama 27 tahun), mengelola produktivitas dalam seni dengan rutinitas, dan peran ahli sastra sebagai jembatan antara ide dan solusi. -------------------------- Endgame adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
167;Pengobatan Masa Depan dengan Farmakogenomik - Levana Sani | Endgame #26;https://www.youtube.com/watch?v=INaXKHrGyJw;Gita Wirjawan;277553;PT1H38M19S;5117;2021-02-24T10:00:15Z;"Levana Sani mendirikan Nalagenetics, startup bioteknologi yang mengembangkan tes genetik yang lebih mudah dipahami, lebih terjangkau, dan terlokalisasi untuk dokter dan pasien di pedalaman Indonesia dan Asia. Dengan mempelajari respons obat terhadap karakteristik DNA tertentu, Levana Sani ingin mendobrak status quo dan tantangan struktural pelayanan kesehatan, sembari kembali memposisikan pasien dan masyarakat sebagai penerima manfaat utama sebuah inovasi. -------------------------- Endgame adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
168;Mardigu Wowiek: Meretas Diri untuk Berinovasi | Endgame #25;https://www.youtube.com/watch?v=LVgv5rRPZ9s;Gita Wirjawan;2578381;PT1H36M48S;30887;2021-02-17T10:00:15Z;"Sumber daya strategis dan vital Indonesia jangan sampai habis diperdagangkan tapi harus bisa menjadi alat tawar. Belajar dari Tiongkok sebagai negara yang dilihatnya paling inovatif, Mardigu Wowiek melihat pentingnya meretas diri untuk mewujudkan Indonesia yang lebih inovatif dan punya posisi tawar di tatanan dunia baru. -------------------------- Endgame adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
169;Indonesia’s Path through Uncertain Future - Jeffrey Winters | Endgame #24;https://www.youtube.com/watch?v=9fxcxfSvQ-o;Gita Wirjawan;161990;PT1H43M12S;3448;2021-02-10T10:00:14Z;"This episode discusses the recent successes of Indonesia's partners in ASEAN, the role of the USA and China in the region, and how Indonesia might pivot as we move into the 21st century. Housed in the context of Indonesia's place in the dynamic Asia-Pacific region, discussions of wealth inequality, oligarchy, and the inability for Indonesia to capitalize on its vast potential as a regional powerhouse are prominent. Jeffrey Winters engages the conversation about the obstacles to Indonesia's future prosperity in an uncertain global future while detailing the rising Indonesian scholars' optimistic role in navigating these challenges. 0:00 - Intro 1:10 Early Days & Inspiration 4:14 The U.S. Moving Forward 9:00 Money & Politics 14:00 When People Lose Trust in the Established Order 17:45 Inequality in Society & the Future of Democracy 25:50 The Maturation of ASEAN 31:15 Indonesia, China & the USA 38:10 Lessons from Vietnam 51:56 Indonesia Needs to Make a Decision 1:00:58 The Biggest Problem in Indonesian Politics 1:09:09 Correctly Orienting Indonesian Politics 1:14:02 Climate Change 1:28:54 Investing in Indonesia (Education) 1:41:15 Conclusion & Outro -------------------------- invites you to explore the perspectives of the people who shape the narratives of today and the future. A collaboration between the School of Government and Public Policy Indonesia and @VisinemaPictures. The ""Endgame"" playlist: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Listen on Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w&nd=1 Also subscribe: https://sgpp.live/youtube​ https://www.youtube.com/c/VisinemaPictures"
170;Tompi, the 'Renaissance Man' | Endgame #23;https://www.youtube.com/watch?v=MvwN7lWib-I;Gita Wirjawan;580895;PT1H43M6S;7190;2021-02-03T10:00:12Z;"Menjadi seorang polimatik yang dapat menyatukan beragam minat dan pengetahuan menjadi cita-cita yang semakin lumrah di era normal baru. Indonesia perlu banyak ruang eksperimen bagi para polimatik modern yang ingin mendobrak batas imajinasi dan anggapan yang kita miliki mengenai diri kita pribadi dan bangsa. -------------------------- Endgame adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
171;Bali, Literature, and Cultural Diplomacy - Janet DeNeefe | Endgame #22;https://www.youtube.com/watch?v=B1iiWy5t484;Gita Wirjawan;46400;PT1H10M49S;1038;2021-01-27T10:00:12Z;"The world needs to understand Indonesia in the way that Indonesia has always deserved to be understood. For far too long, the story of Indonesia has been written with a foreign pen. Janet DeNeefe, the Ubud Writers and Readers Festival founder, is seeking to change that by harnessing Indonesian youth's immense power. Through food, literature, and other creative means, she believes that now is the time for Indonesia to finally author its own story and enchant the world. -------------------------- Endgame invites you to explore the perspectives of the people who shape the narratives of today and the future. A collaboration between the School of Government and Public Policy Indonesia and @VisinemaPictures. The ""Endgame"" playlist: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Listen on Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Also subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
172;ASEAN’s New Normal: The Future is Multipolar - Bilahari Kausikan | Endgame #21;https://www.youtube.com/watch?v=vC3DVQjP4To;Gita Wirjawan;49690;PT1H34M50S;813;2021-01-20T12:18:57Z;"Singapore's former senior diplomat talks about the new realities Southeast Asia has to face and how the forgotten Indonesian adage of 'national resilience enhances regional resilience (vice versa)' now rings truer than ever. Mr. Bilahari Kausikan is the Chairman of the Middle East Institute, National University of Singapore. Mr. Kausikan was Permanent Secretary of Singapore's Ministry of Foreign Affairs from 2010 to 2013. He was subsequently Ambassador-at-Large until May 2018. His earlier appointments at the Ministry include Deputy Secretary for South-east Asia, Permanent Representative to the United Nations in New York, and Ambassador to the Russian Federation. This episode was recorded on November 6th, 2020. -------------------------- Endgame invites you to explore the perspectives of the people who shape the narratives of today and the future. A collaboration between the School of Government and Public Policy Indonesia and @VisinemaPictures. The ""Endgame"" playlist: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Listen on Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Also subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
173;Pendiri Ruang Guru: Keluar dari Ketertinggalan - Iman Usman | Endgame #20;https://www.youtube.com/watch?v=bD9CCXtQ72E;Gita Wirjawan;392256;PT1H40M50S;7218;2021-01-13T10:00:13Z;"Iman Usman, salah satu pendiri platform pembelajaran berbasis teknologi terbesar di Indonesia Ruangguru, bicara mengenai me-mainstream-kan minat baca, berpikir kritis, dan ‘growth mindset’, dalam konteks misi sakral mengejar ketertinggalan pendidikan. -------------------------- 0:00 Intro 0:46 Masa Kecil dan Harry Potter 19:28 Columbia dan Awal Ruangguru 33:30 Profit vs Impact 41:25 Pandemi dan ‘Learning Loss’ 47:44 STEM dan Berpikir Kritis 52:57 ’Wingardium Nilai-PISA!’ 58:58 Budaya Baca 1:06:00 Jebakan Narasi 2045 1:14:46 Kolaborasi & Evolusi 1:31:07 Mimpi dan Prediksi -------------------------- Endgame adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
174;"""Infinity Stone"" Jagoan Indonesia - Sharlini Eriza Putri | Endgame #19";https://www.youtube.com/watch?v=KX81rmSiWy8;Gita Wirjawan;1437960;PT1H39M16S;24428;2021-01-06T10:00:09Z;"Co-founder startup genomika Nusantics, Sharlini Eriza Putri punya cara sendiri untuk menceritakan potensi dahsyat keragaman hayati yang dimiliki Indonesia. Baginya, pendekatan ilmu hayati (life science) adalah senjata andalan membangun bangsa yang lestari dan berdaya saing di tengah situasi bumi yang terus merosot menuju kehancuran. -------------------------- Endgame adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
175;Alamanda Shantika: Teknologi Perlu Hati Nurani | Endgame #17;https://www.youtube.com/watch?v=vH31Taxi3Ws;Gita Wirjawan;725134;PT1H46M34S;11134;2020-12-23T10:00:12Z;"Ambisi Indonesia untuk melakukan berbagai lompatan besar di inovasi teknologi digital penting untuk daya saing Indonesia 25 tahun ke depan, tapi juga berisiko memperdalam realita problematik yang sudah ada. Demi memastikan masa depan yang berkelanjutan di bidang teknologi, pendiri Binar Academy, Alamanda Shantika Santoso percaya bahwa kita tidak boleh kehilangan kesadaran (consciousness) dan hati nurani (conscience). -------------------------- Endgame adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
176;Pendiri Lembaga Eijkman Prof. Herawati Sudoyo: Sains Tak Mengenal Batas | Endgame #16;https://www.youtube.com/watch?v=M9EmHulDAA0;Gita Wirjawan;708300;PT1H33M57S;7508;2020-12-16T10:00:13Z;"Teknologi, terutama di bidang biologi molekuler, akan semakin memberi kita kuasa penuh atas gen dan otak kita. Bila itu terjadi, apa kelak arti dari menjadi orang Indonesia atau bahkan manusia? Perbincangan dengan Profesor Herawati Sudoyo, Deputi Bidang Riset Fundamental sekaligus salah satu pendiri Lembaga Eijkman. -------------------------- Endgame adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
177;Helmy Yahya: TV Publik Harusnya Nomor Satu | Endgame #15;https://www.youtube.com/watch?v=6EAQVSizCIE;Gita Wirjawan;937400;PT1H37M58S;12599;2020-12-09T10:00:13Z;"Dengan bergesernya perilaku mengonsumsi hiburan dan pengetahuan, pembawa acara senior dan contentpreneur Helmy Yahya punya caranya sendiri agar kreasi konten dan penyiaran publik bisa menyesuaikan diri untuk memastikan posisi Indonesia sebagai pemain global. -------------------------- 0:00 Intro 1:03 Hemy Yahya Muda 16:33 Helmy dan TVRI 46:43 Peran Content Creation 1:11:00 Rencana dan Tren ke Depan 1:28:01 Jalan Berkelok Menuju 2045 -------------------------- adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
178;Kishore Mahbubani: ASEAN Deserves a Nobel Peace Prize | Endgame #14;https://www.youtube.com/watch?v=AKNVomZuKoo;Gita Wirjawan;230783;PT1H33M1S;5717;2020-12-02T10:00:13Z;"Founding dean of the Lee Kuan Yew School of Public Policy, Kishore Mahbubani talks about the causes, consequences—and even danger— of plutocracy and the story of remarkable progress called ASEAN. -------------------------- 0:00 Intro 1:19 Early Days & Education 13:33 US-China Power Battle 32:54 What Southeast Asia Can Do 44:46 ‘The ASEAN Miracle’ 58:41 ""You Can’t Stop Learning"" 1:08:30 Good Governance 1:26:48 Future Hopes & Challenges -------------------------- invites you to explore the perspectives of the people who shape the narratives of today and the future. A collaboration between the School of Government and Public Policy Indonesia and @VisinemaPictures. The ""Endgame"" playlist: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Listen on Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Also subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
179;Berimajinasi dengan Teknologi untuk Manusia | Endgame ft. Noni Purnomo (Part 3);https://www.youtube.com/watch?v=NU7ILsiVkMw;Gita Wirjawan;33682;PT28M;829;2020-11-01T10:00:13Z;"Part 1: https://youtu.be/qk5ZtEgRtqs Part 2: https://youtu.be/29GM8boa1rA Menutup musim pertama video podcast Endgame, Noni Purnomo (CEO Blue Bird Group) berimajinasi tentang narasi mobilitas Indonesia di masa depan tanpa melupakan aspek manusianya. Seiring dengan tumbuhnya minat pada kendaraan listrik dan melihat asas Blue Bird sebagai perusahaan layanan mobilitas apapun mediumnya, inovasi rendah karbon bukan hanya baik untuk lingkungan tetapi juga cerdas dari sisi bisnis. Podcast kami akan segera kembali dengan beberapa narator bangsa lainnya. Sembari menunggu, sampaikan saran-saran mengenai tamu, topik, dll. ke Instagram dan Twitter @sgppindonesia dan @gwirjawan. -------------------------- adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
180;Putting Yourself Out There | Endgame ft. Noni Purnomo (Part 2);https://www.youtube.com/watch?v=29GM8boa1rA;Gita Wirjawan;33187;PT20M30S;697;2020-10-30T10:00:15Z;"Part 1: https://youtu.be/qk5ZtEgRtqs Di dunia yang masih didominasi oleh gaya kepemimpinan maskulin, perempuan kerap kali harus mengikuti arus atau menahan diri. Kisah Noni Purnomo mengajarkan kita bahwa adaptasi budaya, diskriminasi, dan stereotip adalah hal lumrah dalam hidup. Masa kuliah dan awal karir Noni di Blue Bird jadi pengingat bahwa demi mendobrak norma-norma lama, penting untuk tidak terjebak dalam zona nyaman dan memberanikan diri untuk “nyemplung” tanpa melupakan hal-hal yang membuat kita unik. Part 3: https://youtu.be/NU7ILsiVkMw -------------------------- adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
181;Tumbuh Pesat dengan Akar yang Kuat | Endgame ft. Noni Purnomo (Part 1);https://www.youtube.com/watch?v=qk5ZtEgRtqs;Gita Wirjawan;55037;PT20M50S;1271;2020-10-28T10:00:08Z;"Direktur Utama PT Blue Bird Tbk., Noni Purnomo punya misi mempersiapkan bisnis yang didirikan neneknya tersebut menghadapi revolusi industri 4.0 dengan tetap berakar pada nilai-nilai humanis agar tetap selaras dengan filosofi “blue bird” yang berarti pemberi kebahagiaan. Di samping itu, Noni menekankan bahwa kedisiplinan, ketekunan, dan kompetisi yang sehat adalah kunci utama merawat kepercayaan pelanggan. Part 2: https://youtu.be/29GM8boa1rA Part 3: https://youtu.be/NU7ILsiVkMw -------------------------- adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
182;Perbanyak Waktu Kenali Diri Sendiri | Endgame ft. Ardhito Pramono (Part 3);https://www.youtube.com/watch?v=BWuOAJmvLXU;Gita Wirjawan;34441;PT29M42S;978;2020-10-25T10:00:13Z;"Part 1: https://youtu.be/GUYNXbxxWaI Part 2: https://youtu.be/3is9rvBAi4k Peta jalan seorang seniman ditentukan oleh pengenalan terhadap diri sendiri dan apa yang mereka benar-benar yakini. Layaknya sebuah negara seperti Indonesia yang harus memantapkan visinya dengan lebih mengenal apa sebenarnya identitas yang ingin kita kedepankan. Selain warna musik yang lebih kaya, di tahun 2045 nanti Ardhito berharap pekerjaan di bidang seni di Indonesia sudah mendapat apresiasi yang jauh lebih tinggi dari sekarang. -------------------------- adalah talkshow dan podcast terbaru yang mengajak kamu mengeksplor lebih jauh tentang sudut pandang orang-orang yang membentuk narasi hari ini dan masa depan. Sebuah kolaborasi antara SGPP Indonesia dan @VisinemaPictures. Playlist episode ""Endgame"" lainnya: https://www.youtube.com/playlist?list=PL-hh_bKgnJ6Ei5kSajZ1I6ZdmLXhbMzOL Dengarkan juga di Spotify: https://open.spotify.com/show/72q1XjiuFViF2tx7IbQ5X5?si=B-l7hi7ET7uYmu6kbyhs7w Kunjungi dan subscribe: https://sgpp.live/youtube https://www.youtube.com/c/VisinemaPictures"
